priority_rank,content_id,client_id,rf_score,impressions_90d,days_since_last_update,avg_position,reason_code,recommended_action
212,content_b555e96b16ce,client_3fdba35f04,0.7515203190903851,622,20,26.2,low_volume_deep_serp,monitor_or_prune
213,content_435b838df0d3,client_3fdba35f04,0.7514748141396721,457,104,42.3,low_volume_deep_serp,monitor_or_prune
214,content_29b4ae637103,client_3fdba35f04,0.7514338047596186,2552,60,42.4,low_volume_deep_serp,monitor_or_prune
215,content_ac1d924c6a70,client_7f2253d7e2,0.7513972607433353,21853,106,31.7,low_volume_deep_serp,monitor_or_prune
216,content_47d76d45619f,client_3fdba35f04,0.7513646483307751,131,41,15.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
217,content_e210b9695405,client_3fdba35f04,0.751359674442639,618,20,17.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
218,content_1f9861d4a7a5,client_3fdba35f04,0.7513577040506381,1400,104,4.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
219,content_411483e0ca42,client_3fdba35f04,0.7513042535494289,333,20,24.2,low_volume_deep_serp,monitor_or_prune
220,content_6a77fd637725,client_3fdba35f04,0.7513042535494289,502,20,16.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
221,content_b1a55167870f,client_3fdba35f04,0.7511451450563419,610,104,5.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
222,content_96306a965a56,client_3fdba35f04,0.7510813938067017,1075,19,0.6,low_volume_deep_serp,monitor_or_prune
223,content_c3114379da0b,client_3fdba35f04,0.7510269114563664,482,20,19.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
224,content_fb372b1383b1,client_3fdba35f04,0.751024275748198,3600,104,10.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
225,content_ee6c6b09c17d,client_3fdba35f04,0.7510200339524554,916,20,2.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
226,content_259d8d8ad93e,client_3fdba35f04,0.7509817890307576,2977,20,10.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
227,content_1f2a7a05e6e2,client_3fdba35f04,0.7509566729523941,353,104,19.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
228,content_f9a58c1f22bf,client_3fdba35f04,0.7509566729523941,288,104,17.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
229,content_a662ef2af9b4,client_8527a891e2,0.7509566729523941,542,104,16.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
230,content_86d80df3fb6d,client_3fdba35f04,0.7508585334990961,1810,20,13.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
231,content_4e658a59c333,client_3fdba35f04,0.750858392485274,199,104,2.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
232,content_1c539e7bac93,client_3fdba35f04,0.7507172597516792,618,104,3.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
233,content_ffeed86ef360,client_3fdba35f04,0.7507172597516792,383,104,1.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
234,content_0be6429051c1,client_3fdba35f04,0.7506770449043125,2240,20,14.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
235,content_675375e45b5d,client_7f2253d7e2,0.750649789688022,6391,20,19.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
236,content_0942ed0b1ec1,client_7f2253d7e2,0.7506290973824824,10744,106,24.4,low_volume_deep_serp,monitor_or_prune
237,content_edc1454fe18e,client_3fdba35f04,0.7504865751259392,378,104,6.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
238,content_6e795d276edb,client_3fdba35f04,0.7504865751259392,271,104,6.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
239,content_8e9dc8a03242,client_3fdba35f04,0.7504083933198856,1582,104,23.0,low_volume_deep_serp,monitor_or_prune
240,content_47bf0982b85d,client_3fdba35f04,0.7503527463563899,258,20,23.3,low_volume_deep_serp,monitor_or_prune
241,content_19fe39ccd4df,client_3fdba35f04,0.7503035174912065,948,104,24.7,low_volume_deep_serp,monitor_or_prune
242,content_3c79e665f723,client_3fdba35f04,0.7501197727223041,2333,20,13.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
243,content_6790e0f91abc,client_3fdba35f04,0.7500754042633275,417,20,15.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
244,content_68047ee64a1e,client_3fdba35f04,0.7500529770241735,364,20,13.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
245,content_a001aa4be7b7,client_7f2253d7e2,0.7499804929248873,7485,106,16.2,low_volume_deep_serp,monitor_or_prune
246,content_5666c720ab7f,client_7f2253d7e2,0.7499516106596157,16529,20,11.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
247,content_ad95421b57d2,client_3fdba35f04,0.7498888173651405,715,104,10.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
248,content_25ecd2eadd3f,client_3fdba35f04,0.7498586484336741,1372,20,4.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
249,content_bfdb42edc7a4,client_3fdba35f04,0.7498586484336741,1351,20,7.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
250,content_f60cbd1080e5,client_3fdba35f04,0.7498422086233938,1612,20,11.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
251,content_f0ba362435db,client_3fdba35f04,0.74974948798061,725,41,12.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
252,content_3585f0ab30e6,client_7f2253d7e2,0.7497068662144222,17237,20,18.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
253,content_553286fe61f6,client_3fdba35f04,0.7496621766685949,1747,20,13.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
254,content_41baf0722ad9,client_8527a891e2,0.7496520738896727,3115,104,12.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
255,content_007238e62b42,client_7f2253d7e2,0.7496166654035373,6006,20,24.0,low_volume_deep_serp,monitor_or_prune
256,content_3ef4045a199b,client_3fdba35f04,0.7495605533613589,348,20,3.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
257,content_4059689bfb3f,client_3fdba35f04,0.7495186269085601,541,104,6.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
258,content_68976b271781,client_3fdba35f04,0.7495186269085601,236,104,6.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
259,content_9a8f08a47294,client_3fdba35f04,0.7495186269085601,332,104,4.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
260,content_9d4e9f7b6e58,client_3fdba35f04,0.7495186269085601,273,104,5.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
261,content_f560c60ddc0c,client_3fdba35f04,0.7495186269085601,339,104,9.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
262,content_4545e0f37871,client_3fdba35f04,0.7495186269085601,157,104,5.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
263,content_35fe61cd0569,client_3fdba35f04,0.7494782311046886,176,104,10.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
264,content_641a0abd89f3,client_3fdba35f04,0.7493393917235278,341,60,43.1,low_volume_deep_serp,monitor_or_prune
265,content_b48875659dfa,client_3fdba35f04,0.7493284934780049,2704,20,18.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
266,content_29884c0f9255,client_8527a891e2,0.7491605415159555,428,102,12.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
267,content_3297602de767,client_3fdba35f04,0.7491209185250355,699,104,12.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
268,content_8a3920211f4f,client_3fdba35f04,0.7491111152321746,1169,20,12.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
269,content_eedda1271288,client_3fdba35f04,0.7490481472936688,955,20,12.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
270,content_af8c97b7c3fc,client_7f2253d7e2,0.7489658278907992,49974,20,20.2,low_volume_deep_serp,monitor_or_prune
271,content_74729df2f763,client_3fdba35f04,0.7488808872699312,1129,20,21.1,low_volume_deep_serp,monitor_or_prune
272,content_c5fccd229593,client_3fdba35f04,0.7488543573638643,170,104,17.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
273,content_735d815e2b1f,client_3fdba35f04,0.7488489624798553,220,104,24.5,low_volume_deep_serp,monitor_or_prune
274,content_ea733ea77a8f,client_3fdba35f04,0.7487965075634118,397,20,4.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
275,content_c6f662477a37,client_3fdba35f04,0.7487708052006063,634,20,9.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
276,content_bb009b881bc5,client_3fdba35f04,0.7487631378150335,2727,20,10.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
277,content_35b3657e10f3,client_3fdba35f04,0.7487232881989021,857,20,19.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
278,content_98c7c72dd9f2,client_3fdba35f04,0.7486558752030154,1039,20,23.9,low_volume_deep_serp,monitor_or_prune
279,content_e0f7366b807a,client_3fdba35f04,0.7485749828841471,2649,20,13.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
280,content_e8a21e0ca537,client_7f2253d7e2,0.7485446014643837,27812,20,14.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
281,content_379f68fec156,client_3fdba35f04,0.7485032727234683,1295,20,11.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
282,content_bac21f8bd36d,client_3fdba35f04,0.7484895097187061,361,104,9.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
283,content_513e75b1c50e,client_3fdba35f04,0.7483767918730497,2152,20,5.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
284,content_e082a6283caa,client_3fdba35f04,0.748230385623637,714,20,7.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
285,content_f6c4f4af5cac,client_3fdba35f04,0.7481925932985761,563,104,12.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
286,content_5dcd9c312d22,client_3fdba35f04,0.7481859034698282,1196,104,21.0,low_volume_deep_serp,monitor_or_prune
287,content_685d3fea9361,client_8527a891e2,0.7481799286725809,134,104,9.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
288,content_d9e4b523c0ce,client_3fdba35f04,0.7481649453371436,580,20,2.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
289,content_7eeb1a3ef33b,client_3fdba35f04,0.7481624675689968,327,20,18.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
290,content_384d9f9e00c9,client_7f2253d7e2,0.7480896619323971,11465,20,21.4,low_volume_deep_serp,monitor_or_prune
291,content_c0ef2f7a1365,client_3fdba35f04,0.748089344857205,2072,104,12.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
292,content_eeca67e94af7,client_3fdba35f04,0.7480849357962867,468,20,29.2,low_volume_deep_serp,monitor_or_prune
293,content_ff8019ba021d,client_3fdba35f04,0.7480825910192296,894,104,33.7,low_volume_deep_serp,monitor_or_prune
294,content_95c47359824d,client_7f2253d7e2,0.7480808425295088,28190,20,28.5,low_volume_deep_serp,monitor_or_prune
295,content_d5978e63a767,client_3fdba35f04,0.7479536768451829,309,20,18.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
296,content_484c20bb99ce,client_3fdba35f04,0.747923840747889,1208,104,38.3,low_volume_deep_serp,monitor_or_prune
297,content_66cb6a723db1,client_3fdba35f04,0.7478898751290304,869,104,9.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
298,content_b863c8bbc7b9,client_3fdba35f04,0.7478879621539698,1904,20,17.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
299,content_36f1a06b259c,client_3fdba35f04,0.747857872783965,737,20,11.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
300,content_637107baa450,client_f369cb89fc,0.7477534060201053,2495,8,0.7,low_volume_deep_serp,monitor_or_prune
301,content_18c6a9f656f5,client_7f2253d7e2,0.7477119199793815,13870,20,11.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
302,content_d939da189d28,client_7f2253d7e2,0.7477095054432411,8915,20,18.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
303,content_cfb2ff7797fa,client_3fdba35f04,0.7476673604536276,325,20,19.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
304,content_70d45393d649,client_7f2253d7e2,0.7476485821566503,46050,20,18.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
305,content_9e626d4875c9,client_3fdba35f04,0.7475883480766634,514,20,28.8,low_volume_deep_serp,monitor_or_prune
306,content_a4617698be91,client_3fdba35f04,0.7475696763833994,1221,20,10.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
307,content_e6d96b6575c2,client_7f2253d7e2,0.7475588988095528,16741,20,10.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
308,content_7b7226ed26a3,client_f369cb89fc,0.7475438158195304,2918,8,0.8,low_volume_deep_serp,monitor_or_prune
309,content_fd31d70a5482,client_3fdba35f04,0.7475412419119565,365,20,13.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
310,content_b347847e81c2,client_3fdba35f04,0.7474254073622839,234,104,27.9,low_volume_deep_serp,monitor_or_prune
311,content_6361dad74241,client_3fdba35f04,0.7474109164360214,292,104,5.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
312,content_ba6f9dfcbca1,client_3fdba35f04,0.7474085316762819,4366,104,20.1,low_volume_deep_serp,monitor_or_prune
313,content_8266feeb482d,client_3fdba35f04,0.7474058049409072,2742,104,25.5,low_volume_deep_serp,monitor_or_prune
314,content_35d63627bf3e,client_8527a891e2,0.7473984420984999,1525,103,32.6,low_volume_deep_serp,monitor_or_prune
315,content_c092ace0d33a,client_3fdba35f04,0.7473640513958467,416,20,3.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
316,content_8f4d1a6fcb5e,client_7f2253d7e2,0.747311365701827,11171,20,14.5,low_volume_deep_serp,monitor_or_prune
317,content_5a1e444ef843,client_3fdba35f04,0.7473113246095098,245,20,12.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
318,content_87113002b4dd,client_7f2253d7e2,0.7473059812687487,35904,20,18.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
319,content_570e25c822f8,client_3fdba35f04,0.7472775409519714,518,104,10.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
320,content_33dbb6eda775,client_3fdba35f04,0.7472651834894448,195,104,13.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
321,content_ddbd23e35481,client_3fdba35f04,0.7472345821921579,276,104,5.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
322,content_55f2721bcdc2,client_3fdba35f04,0.7472285720756527,2294,104,35.9,low_volume_deep_serp,monitor_or_prune
323,content_d06315b2b326,client_3fdba35f04,0.747122439327415,1342,104,13.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
324,content_cb3c920a1bfd,client_7f2253d7e2,0.7471033976209493,35944,20,36.0,low_volume_deep_serp,monitor_or_prune
325,content_59f2e65c93aa,client_3fdba35f04,0.7469478990161637,236,104,29.4,low_volume_deep_serp,monitor_or_prune
326,content_c148e44db30d,client_8527a891e2,0.7469478990161637,335,104,31.3,low_volume_deep_serp,monitor_or_prune
327,content_2d57c297a2ab,client_3fdba35f04,0.7469426650965157,974,41,9.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
328,content_ee54a0253599,client_3fdba35f04,0.7469140245509318,245,104,19.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
329,content_494a0d492834,client_3fdba35f04,0.7468904687004421,218,104,34.9,low_volume_deep_serp,monitor_or_prune
330,content_7b0d44d28685,client_3fdba35f04,0.7467629011649312,1309,20,33.9,low_volume_deep_serp,monitor_or_prune
331,content_7f47408edf2d,client_3fdba35f04,0.7466642000003314,848,104,17.1,striking_distance_ctr_gap,title_meta_ctr_rewrite
332,content_318957423f66,client_3fdba35f04,0.7465247628858367,927,104,23.3,low_volume_deep_serp,monitor_or_prune
333,content_83fcdbd947c9,client_3fdba35f04,0.7465210349924746,714,20,3.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
334,content_cbacfdf44df3,client_3fdba35f04,0.7463833093834199,1449,20,23.4,low_volume_deep_serp,monitor_or_prune
335,content_4de5ac811c80,client_3fdba35f04,0.7463470470328868,739,104,24.5,low_volume_deep_serp,monitor_or_prune
336,content_83bc621f73e2,client_3fdba35f04,0.7463452516524317,403,20,9.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
337,content_440d894b5ba6,client_3fdba35f04,0.7463450225031533,391,104,19.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
338,content_3578e4b2b3f0,client_3fdba35f04,0.7463091498667744,726,20,35.2,low_volume_deep_serp,monitor_or_prune
339,content_ec18a000f416,client_3fdba35f04,0.7462966766834022,2928,20,32.7,low_volume_deep_serp,monitor_or_prune
340,content_5f819ff7d867,client_3fdba35f04,0.7462905128828241,1131,104,40.3,low_volume_deep_serp,monitor_or_prune
341,content_1f080331fa2b,client_3fdba35f04,0.7462385366687687,12834,104,6.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
342,content_49eea188f8e9,client_3fdba35f04,0.7462383871870867,313,104,34.2,low_volume_deep_serp,monitor_or_prune
343,content_1636396d88f3,client_3fdba35f04,0.7462167643765101,747,41,11.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
344,content_26bfe1eb60fb,client_3fdba35f04,0.746209642033171,3361,104,40.1,low_volume_deep_serp,monitor_or_prune
345,content_8386bcae64d0,client_3fdba35f04,0.7460679095593693,492,20,10.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
346,content_4e3db6ca9795,client_3fdba35f04,0.7458840002014279,435,104,7.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
347,content_698baf785309,client_3fdba35f04,0.7458726813724813,921,104,16.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
348,content_cca1e559cffd,client_3fdba35f04,0.7458570405990114,1339,20,2.9,striking_distance_ctr_gap,title_meta_ctr_rewrite
349,content_0cfa0d841c9c,client_3fdba35f04,0.7457541904235974,1896,20,13.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
350,content_2f53ad6c4e4d,client_3fdba35f04,0.7457541752457749,815,104,13.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
351,content_d333007c70d9,client_3fdba35f04,0.7457044969802819,119,104,3.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
352,content_91f339aee9f5,client_3fdba35f04,0.7457026239476832,657,20,7.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
353,content_39b88256e239,client_3fdba35f04,0.7456690122528126,168,41,37.1,low_volume_deep_serp,monitor_or_prune
354,content_09100d409cfc,client_7f2253d7e2,0.7456032359987579,48746,20,40.0,low_volume_deep_serp,monitor_or_prune
355,content_d8b2ef7e6761,client_3fdba35f04,0.7455764344017566,122,104,38.2,low_volume_deep_serp,monitor_or_prune
356,content_846bb4dd8b44,client_8527a891e2,0.7455732556927979,870,104,17.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
357,content_94a895c5e3bf,client_3fdba35f04,0.7455559994125,1439,20,5.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
358,content_6faca10bf051,client_3fdba35f04,0.7454208151543331,430,20,9.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
359,content_e9e048372d2b,client_3fdba35f04,0.745412277476248,221,104,24.7,low_volume_deep_serp,monitor_or_prune
360,content_b41fb554d71c,client_3fdba35f04,0.7454012773480798,162,104,10.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
361,content_2340840d66ac,client_7f2253d7e2,0.7453746583516682,67278,20,11.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
362,content_4e2f2bd48cfa,client_3fdba35f04,0.7453638265588372,651,104,5.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
363,content_30e28ce98183,client_3fdba35f04,0.7453403329833008,480,104,17.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
364,content_d0e81e632d6f,client_3fdba35f04,0.7453056906278686,1076,104,25.8,low_volume_deep_serp,monitor_or_prune
365,content_ea42ff44e6ee,client_3fdba35f04,0.7451380020847549,379,20,26.5,low_volume_deep_serp,monitor_or_prune
366,content_0af26e3d8aa4,client_3fdba35f04,0.7450165875337719,1519,104,6.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
367,content_4b37e072572c,client_3fdba35f04,0.7450096887081138,1692,104,38.0,low_volume_deep_serp,monitor_or_prune
368,content_fabab9695b31,client_3fdba35f04,0.7450064622955409,1479,20,19.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
369,content_ea5aab1f85f6,client_3fdba35f04,0.744940084754979,142,104,31.9,low_volume_deep_serp,monitor_or_prune
370,content_2d2af3232877,client_3fdba35f04,0.7449243080391024,1760,20,8.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
371,content_23633ac0f5ae,client_3fdba35f04,0.7448891219348859,544,104,20.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
372,content_8ecb17bee376,client_7f2253d7e2,0.7448534132247228,12879,20,10.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
373,content_65bf969d1247,client_3fdba35f04,0.7448050203250574,1092,104,12.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
374,content_08366e95bd39,client_8527a891e2,0.7448022693066683,209,92,44.3,low_volume_deep_serp,monitor_or_prune
375,content_a16cc7d0e1da,client_3fdba35f04,0.7446834549335797,235,104,4.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
376,content_7ef9cd57bed6,client_3fdba35f04,0.7446638542997616,528,104,29.3,low_volume_deep_serp,monitor_or_prune
377,content_abf470f378fd,client_3fdba35f04,0.7446428105311164,2674,104,13.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
378,content_f4b91792aea4,client_3fdba35f04,0.7446201285415409,835,104,30.1,low_volume_deep_serp,monitor_or_prune
379,content_78b36613ca6a,client_3fdba35f04,0.7445755991606876,971,20,39.0,low_volume_deep_serp,monitor_or_prune
